feat0,feat1,feat2,feat3,feat4,feat5,feat6,feat7,feat8,feat9,class
1.710454731711114729e+00,6.559060180054098188e-01,-2.131133464072580974e-01,1.621743035551646894e+00,1.884902942454707020e-01,-4.122594668368580184e-02,1.314305991772172222e+00,1.273221214807814361e+00,-8.114503804975249368e-01,-7.681165921253695350e-01,1.000000000000000000e+00
-3.750324023024027009e-01,-1.255716955575018945e+00,-1.310749679677322976e-01,-1.623980272774508127e-01,-1.207777466258121990e+00,6.085032152063150207e-02,-4.872417670718228178e-01,-1.216585001810580158e+00,-9.920151295530089675e-01,4.808682109358790313e-02,-1.000000000000000000e+00
-1.464858670680445896e-01,-1.516392815608714306e+00,7.713471948670542755e-01,-8.763994605482834377e-01,-8.769130316679049630e-02,7.080040758696651837e-01,3.556079475075853980e-01,-1.396714657267818405e+00,-3.354838725618721207e-01,-1.131037139931363678e+00,1.000000000000000000e+00
5.677220555393243107e-01,-1.255716955575018945e+00,8.299460366095726682e-01,3.199247016415044942e-01,4.258866483224437727e-01,-3.558971588865440100e-02,-7.318731998003147332e-01,-6.657855493652299339e-01,5.234210614155454522e-01,-7.152980262623591656e-01,1.000000000000000000e+00
1.391973019749029039e-01,-4.302433988016524102e-01,1.287017002201217952e+00,-2.116116329403460394e+00,5.889534512549574607e-01,1.447606100019905029e-01,-1.846244808378680879e-01,-1.021719221257687105e+00,-9.528157548657035791e-01,-1.609554800892069926e+00,1.000000000000000000e+00
-1.403491810857014022e+00,9.110832126573860379e-02,1.384797040478532026e-01,-5.988299475446775544e-01,-4.586324288085390222e-02,3.214205667815258072e-01,1.594903383310266598e+00,1.479418309935815135e+00,-7.604188013407665592e-01,-4.253588129888575819e-01,1.000000000000000000e+00
3.106072034006714944e-01,-8.212571888521941199e-01,7.479076581700467852e-01,-1.848677632698504381e+00,-2.806693831959789984e-02,-2.090105008790870134e-01,-6.863254241402130251e-01,1.365108923513774108e+00,1.063349946987574457e+00,2.521970755194907765e-01,-1.000000000000000000e+00
-5.464423037281712636e-01,-1.038487072213606588e+00,-4.592284817258366902e-01,1.000579687088112013e-01,3.565326796080616756e-01,-1.401654506194911942e+00,9.934194457072601514e-01,3.874994212362444235e-01,-1.833404444282238088e-01,-1.695827656400645367e+00,1.000000000000000000e+00
1.367634928859577492e+00,1.264149691417365551e+00,-5.998657019078810215e-01,1.538691271946392325e+00,-7.203013631696743024e-01,-5.326854536534487705e-01,1.210510838142144996e+00,1.063881289600937308e+00,-1.133412511002842987e-01,1.453838470502254898e+00,-1.000000000000000000e+00
-5.750106206324659963e-01,-3.433514454570861796e-01,6.816109395683080108e-02,-1.829130080069900008e-02,-1.534763793875659928e-02,1.069243062754869689e+00,-6.494977365172679429e-01,1.448861346572260400e+00,4.781219284912157086e-01,5.265397131387005158e-01,-1.000000000000000000e+00
-8.934923325945509642e-02,4.216367921172400023e-03,-5.881459335593774984e-01,1.825608412517797596e+00,-1.368418958757884107e+00,1.426375241286962359e+00,6.758881564264294095e-01,1.637131373642195298e+00,9.763061850657184237e-01,1.379492888831751696e+00,-1.000000000000000000e+00
-1.179175501637498014e-01,3.083382046271511134e-01,1.287017002201217952e+00,2.671361094873491826e+00,1.982337279302104904e-01,-9.518395950042376485e-01,-1.408003343703202015e+00,7.792913338564361192e-01,1.403533597723828574e+00,-7.528597882806596919e-01,-1.000000000000000000e+00
1.710454731711114729e+00,-2.564594921125215032e-01,9.823030251401215773e-01,-3.772449255430030957e-01,1.415234714907782632e+00,-1.106760365324565232e+00,8.919392321800617696e-01,-1.431255475221898887e+00,-2.991422143476247797e-01,6.096333558009230102e-02,1.000000000000000000e+00
5.391537386350295780e-01,-9.515951188690420226e-01,-1.103815740893541175e+00,4.612767643062932743e-01,7.998243546378160096e-02,-3.369209367241368103e-01,2.503134896974194001e-01,-4.177171115541964963e-01,-9.146620999874409685e-01,7.623736988963419892e-01,-1.000000000000000000e+00
9.105418583908614361e-01,-1.168825002230454491e+00,-6.467447753018960022e-01,1.298022614137074870e-01,9.399608527682208337e-01,1.225879743073728489e+00,2.563789300811665783e-01,-4.190643388347998766e-01,1.019238733307374467e+00,7.446829910108443418e-01,1.000000000000000000e+00
-1.174945275622655938e+00,-1.559838792280996200e+00,-7.873819954839407220e-01,8.036821512958555180e-01,-1.306688467907954232e+00,1.470190344695787354e+00,-1.151147001521489299e+00,1.241071850859286840e+00,-2.286149992520168928e-01,1.543149533362577541e+00,-1.000000000000000000e+00
-2.607591346852236036e-01,-1.603284768953279205e+00,-8.459808372264591148e-01,2.398738741132440053e-02,1.519812801081210862e+00,-1.245017156478413156e+00,8.630203095001899929e-03,-2.856107747983862022e-01,9.759981823697188030e-01,-1.486062913680566089e+00,1.000000000000000000e+00
3.391755203049662826e-01,1.307595668089647001e+00,-1.889040220243290324e+00,-3.912007006516599744e-02,-9.489283797832419320e-02,-3.751883139939398148e-01,-8.653898372956774221e-01,-1.543895377036733185e+00,1.058477931298755115e+00,-1.396240499967071891e+00,1.000000000000000000e+00
-6.892838882496450381e-01,5.690140646608451425e-01,3.611553026694239166e-01,2.017779809416979930e-01,-1.592068673123418376e+00,5.479472257415800573e-01,-1.210022505879077004e+00,-8.479525210107345945e-01,8.500280956206937022e-01,1.406480457383385119e+00,-1.000000000000000000e+00
-1.346355177048424556e+00,-6.474732821630648782e-01,-3.771901032863103076e-01,4.307897926324854021e-01,-1.321617829679806455e+00,-6.562637916820455164e-01,1.018101174383347685e+00,9.416260851902219509e-01,3.101763628380601046e-01,-1.455265781305688844e+00,1.000000000000000000e+00
-1.232081909431245403e+00,-6.474732821630648782e-01,4.549134494574537113e-01,-4.416284405206213903e-01,-5.247781138928970801e-01,-5.137337959518865071e-01,-1.600387281988074450e+00,-9.030657592695680025e-01,-1.051427645606624939e+00,1.394223613667863182e+00,-1.000000000000000000e+00
8.819735414865667034e-01,-1.429500862264148298e+00,1.287017002201217952e+00,-1.287850523072247011e-01,-1.108822501858452991e+00,-4.837194326243793863e-01,1.106318835199250783e+00,-1.877892180820922019e-01,6.460203206433754453e-01,1.555217646464110079e-02,1.000000000000000000e+00
-1.089240324909771518e+00,5.690140646608451425e-01,1.193258855413187991e+00,6.207331526249339898e-02,-7.318434497390899698e-03,6.867680601378838290e-01,2.680203616169930109e-02,-8.907404927186163279e-01,9.740039097778148136e-01,-1.666243368922088575e+00,1.000000000000000000e+00
-7.464205220582345035e-01,-4.736893754739339157e-01,-6.467447753018960022e-01,-8.215156468658460498e-02,1.095755111592308984e+00,-5.574680526909607803e-01,-3.703633620752291855e-01,-5.697523067948552233e-01,1.049415058494514108e+00,-1.516766212657498780e+00,1.000000000000000000e+00
-8.934923325945509642e-02,-1.038487072213606588e+00,1.263577465504210462e+00,5.463337611276076755e-01,-7.574166194162539334e-01,-1.592187214318188326e+00,1.179394292559067914e+00,-5.088791006048648535e-01,-9.888603047871054041e-01,1.657602155292045021e+00,-1.000000000000000000e+00
-8.892621065797083890e-01,-1.646730745625560877e+00,8.533855733065801585e-01,9.613528963957224116e-01,-1.261660320109832201e+00,1.689006214490577085e+00,4.193963726096405775e-01,1.423893070269353522e+00,-9.344222327902907965e-01,7.983334649997346766e-01,-1.000000000000000000e+00
2.249022526877872130e-01,-1.559838792280996200e+00,4.431936811089496886e-01,3.445175029529530253e-01,-1.684342257922119224e+00,-4.857256903086770022e-02,-1.693056658555318894e-01,-8.822916543008260115e-01,-1.194683677623493923e+00,-1.018635339526700011e-02,-1.000000000000000000e+00
1.596181464093935576e+00,-1.472946838936431524e+00,5.486715962454835616e-01,1.936017606566833027e-01,-9.555893883789635668e-01,6.615902655186017833e-01,1.116759170484114883e+00,-7.487164323569000298e-04,-2.364725118691942962e-01,-3.313955304937628021e-01,1.000000000000000000e+00
9.962468091037456341e-01,6.993519946776928231e-01,-5.647063968623701191e-01,-9.772822710343975761e-01,-1.219453030594795262e+00,7.056739395872517751e-01,9.851225327143882105e-01,7.157202650298092328e-01,8.585359956579893259e-01,-1.290806369198272074e+00,1.000000000000000000e+00
-3.750324023024027009e-01,6.124600413331282578e-01,8.065064999125651779e-01,-5.503836480771951978e-01,-1.068061030185979199e+00,-2.411034166036833126e-01,6.540147454277007721e-01,-6.951380272155432971e-01,1.540345582647696610e+00,-4.119944742929845805e-01,1.000000000000000000e+00
-4.321690361109922218e-01,-1.695675387679567991e-01,-2.482726514527696104e-01,-1.162702203063586737e+00,5.457418981091682886e-01,1.283809224983769870e-01,-6.920347537586051256e-01,1.524085077038243696e+00,9.267175938323147788e-01,-1.256663793653052030e+00,1.000000000000000000e+00
-3.178957684938131800e-01,-1.261215620956737116e-01,1.287017002201217952e+00,8.280015117142056624e-01,-2.459698012475637907e-01,-1.415916357818350901e-01,-1.081427029956954833e+00,-4.439976397365871796e-01,-1.260015032897829679e+00,1.280143061485947920e+00,-1.000000000000000000e+00
-1.632038346091372105e+00,-4.736893754739339157e-01,-6.115854702563849887e-01,-6.329256638446960626e-01,-8.862058983041903870e-01,7.085562638423166248e-01,-5.323691201177599940e-03,1.291321660860140330e+00,-9.735466508510304262e-01,-6.468918422098730581e-01,-1.000000000000000000e+00
1.339066611955282760e+00,-8.267558542339209504e-02,-9.748982890600004225e-01,-6.371488065270047851e-01,9.665611154512071534e-01,1.130308840828935901e+00,1.036484800044492616e+00,6.859260432920692985e-01,1.261668740413355527e+00,3.910526242389061879e-01,1.000000000000000000e+00
-1.689174979899961571e+00,1.698609458140190487e+00,6.424297430335134118e-01,-1.948666014728547002e-01,3.838271901377925954e-01,5.297306897914858537e-01,-6.394153135672827615e-01,-1.532771156956949099e+00,-5.287070816366452597e-01,-2.045573682627389034e-01,-1.000000000000000000e+00
1.453339879572461912e+00,-6.040273054907817629e-01,9.160063065383830527e-02,-1.154728531588275819e+00,1.014934958705929757e+00,-1.671044427676561694e+00,7.999085975381727831e-01,2.155839305061882927e-01,6.882346703688007050e-01,8.552290390457368829e-01,-1.000000000000000000e+00
-1.232081909431245403e+00,-1.168825002230454491e+00,-1.545145046647397047e-01,-2.121645911908355053e+00,-1.009577221053233664e+00,2.605207459650846213e-01,9.859760116629028293e-01,-1.433720120703492862e+00,1.063094472783792099e+00,1.147323797744228990e+00,1.000000000000000000e+00
-1.346355177048424556e+00,-2.564594921125215032e-01,1.146379782019173232e+00,4.464940770114643742e-01,-3.375042694685140288e-02,9.862364699340894214e-01,1.191180690160992928e+00,9.862773220626251947e-01,1.439275683910233417e+00,-8.790374301199870011e-02,1.000000000000000000e+00
1.281929978146693294e+00,-1.081933048885889592e+00,-8.694203739234666051e-01,-1.509496147596715687e+00,5.222533598683880562e-01,1.729565587603356935e-01,1.189173123756224859e+00,9.867702534173339313e-02,6.154373559531338689e-01,1.390812643900884993e+00,1.000000000000000000e+00
1.224793344338103829e+00,1.003473831383669967e+00,-4.826680184228436810e-01,2.046710531069569072e-01,-1.349840037080965782e+00,3.611326694125640002e-01,-1.703886835379404330e+00,1.021867894736233184e+00,-1.651315237756482979e-01,-1.522240685931570470e+00,-1.000000000000000000e+00
-1.517765078474192952e+00,1.090365784728234644e+00,-3.400890337200270341e+00,4.745707178498057011e-01,-1.243261865699089697e+00,1.499091303901274985e+00,-6.409506130072275543e-01,-1.514629529673100716e+00,-4.852680380455440257e-02,2.771197720836229839e-02,-1.000000000000000000e+00
1.539044830285346110e+00,1.345542979380202064e-01,1.287017002201217952e+00,-1.349594151896726935e-01,1.411666845838122075e+00,9.386575562003107720e-01,-9.165174706145290395e-02,2.253090127813915100e-01,-5.598994376118706651e-01,8.869671068870095265e-01,-1.000000000000000000e+00
-3.221259945086549920e-02,2.648922279548679981e-01,1.275297233852714429e+00,5.234660005121293258e-01,7.376929437568049974e-02,2.954808748582519740e-01,-1.972742307153000155e-02,-7.787563145963180000e-01,4.021871366350349142e-01,1.735866207996140886e+00,1.000000000000000000e+00
1.396203245763872225e+00,2.648922279548679981e-01,-4.123494083318218206e-01,-4.082148006667089823e-02,1.129462352404734693e+00,1.067734067665442044e-01,-1.185858151366876001e+00,1.327255627035016206e+00,4.369157321597020860e-01,-2.771530509409240173e-01,-1.000000000000000000e+00
-2.321908177809288987e-01,1.307595668089647001e+00,1.169819318716180501e+00,3.134735220524612065e-01,2.106697522718087023e-01,-1.285040400652098791e+00,-1.339308150342305659e+00,8.211182537011046945e-01,-1.696239985110117032e-01,-1.253918046896803418e+00,-1.000000000000000000e+00
-8.606937896754135453e-01,5.255680879885635814e-01,2.128202056281590024e-02,1.198091945176684714e+00,-9.442165320958910424e-02,1.622357705088278479e+00,1.704044228303072950e-01,-1.710011081820803636e+00,1.387798311075153501e+00,1.452925778734088569e+00,1.000000000000000000e+00
4.534487879221452133e-01,2.648922279548679981e-01,5.135122911999721040e-01,-6.433400484769289385e-01,-1.127323584651101829e+00,1.406842892024567915e+00,7.479038729393577833e-01,-3.589001739597239005e-01,-1.250227124940343160e+00,-7.712801443157624171e-01,1.000000000000000000e+00
2.492403435772390027e-02,4.216367921172400023e-03,-7.873819954839407220e-01,1.843584619378945577e+00,3.207126784373461881e-01,-5.078650650091915963e-01,6.995643979373755705e-01,-7.002525843025936281e-01,1.722320570614889190e+00,1.173751313328599499e+00,1.000000000000000000e+00
5.349235126201860174e-02,-1.261215620956737116e-01,6.893088164275283924e-01,-1.177005524842120510e+00,8.000219753959726399e-01,6.663216897818314832e-01,7.335230140419773948e-01,-6.488488230815633306e-01,1.567379969079829127e+00,2.526121693060273121e-01,1.000000000000000000e+00
-5.464423037281712636e-01,-1.255716955575018945e+00,-3.537505665893028728e-01,6.315764276911484121e-01,4.175536458174669008e-01,1.519752472023900403e+00,-6.703198894707979028e-01,-4.150723068046469760e-02,2.684311390543404063e-01,1.291254073000082991e+00,-1.000000000000000000e+00
5.391537386350295780e-01,-9.515951188690420226e-01,1.287017002201217952e+00,-2.166541017699150917e-01,-1.144137625744114706e+00,8.294097892612194434e-01,-7.816675738899312442e-01,8.976376953874619646e-01,-6.299196211046342864e-01,-1.086079132951029536e+00,1.000000000000000000e+00
-3.464640853981079127e-01,1.524825551451059580e+00,1.267599356993492909e-01,1.214846107552623566e+00,-2.006573193041508996e-01,1.594066268884623216e+00,1.755031959015384446e+00,-2.374268856007950151e-02,1.458399270924215285e+00,-1.320825579262125959e+00,1.000000000000000000e+00
1.053383442912335211e+00,-1.386054885591866848e+00,-3.185912615437919149e-01,7.507460198799562612e-01,-6.336406111947636699e-01,-1.243357989527965390e+00,4.789557626255795952e-01,-1.353511066085448800e+00,1.799093857284009002e-01,-1.587709312974923570e+00,1.000000000000000000e+00
1.710454731711114729e+00,7.427979713499759384e-01,6.658692797305209021e-01,-1.240534959005490823e+00,-1.321606300685905122e+00,2.995429156269984738e-01,-1.701284986856286041e+00,-1.512774732265728561e+00,-3.847667766587650751e-01,-1.569553130600919832e+00,-1.000000000000000000e+00
1.053383442912335211e+00,1.524825551451059580e+00,1.287017002201217952e+00,-4.747384192800854774e-01,-4.834981288538331978e-01,5.203363466274902871e-01,8.995158805904123200e-01,-6.880314346782677726e-01,1.617969328962182152e+00,2.539264192519081753e-01,1.000000000000000000e+00
1.110520076720924898e+00,-1.125379025558171264e+00,-1.256172729424089418e+00,-5.897322922956210051e-02,1.126469632256846820e+00,-2.986367405299809874e-02,6.016881623701607618e-01,8.162735519625912151e-01,-3.022248426396510063e-02,1.464775122476777103e+00,-1.000000000000000000e+00
2.249022526877872130e-01,-1.695675387679567991e-01,-9.045796789689779516e-01,1.654879858698961037e-01,1.452898118333080690e+00,-3.337156406625548244e-01,-7.409834637950130087e-02,-9.467656498481251681e-01,1.645225802042417085e+00,-1.288039201447102877e-01,1.000000000000000000e+00
-3.644282546570799895e-03,-1.429500862264148298e+00,2.673971558813940108e-01,-1.034157976799022327e+00,-9.791702110809188397e-01,-1.700246418519748004e-01,4.942653317858288209e-01,2.056822023266101085e-01,-2.432886724891719088e-01,-1.576663322185771099e+00,1.000000000000000000e+00
-6.321472544410555727e-01,9.165818780391051801e-01,-1.502287864742667622e+00,-7.181919611027021144e-01,-1.399224058921237912e-01,1.372480444764420771e+00,-1.125065122014217822e+00,8.732109040753995854e-01,-1.815699446377466997e-01,-4.490750250429999604e-03,-1.000000000000000000e+00
-2.893274515895183918e-01,1.394487621434213231e+00,1.287017002201217952e+00,-6.120124992428528365e-01,-1.714608029734223216e+00,6.266718887766820067e-01,-4.757746420018552080e-01,-5.509515359259777867e-01,1.389647521420166454e+00,-5.649520711531427208e-01,1.000000000000000000e+00
-6.892838882496450381e-01,3.517841812994326745e-01,-9.045796789689779516e-01,-9.616860126872601722e-01,-1.344233233291029839e+00,-1.532882229305233102e+00,-2.398862002559246087e-01,-4.215058116936665211e-01,1.710459016508495966e-01,-9.438508716447774338e-01,1.000000000000000000e+00
-1.060672008005477007e+00,-3.867974221293692949e-01,-6.936238486959108718e-01,1.345891649496903930e-01,1.725274189204982100e+00,-1.391963614292602847e+00,8.249203179963049415e-02,-1.282166377757547882e-01,-8.425774895048360191e-01,2.541604790422700155e-01,-1.000000000000000000e+00
-1.346355177048424556e+00,1.611717504795625810e+00,-7.405029220899258524e-01,9.797679590112283732e-01,-1.191179126447978742e+00,-9.009512128634555861e-01,5.390656110774248999e-01,-1.156083444851854436e+00,-9.622690577069153983e-01,8.945614254567324508e-01,1.000000000000000000e+00
-1.032103691101182052e+00,1.003473831383669967e+00,-4.903658952820640071e-02,9.726617094840360467e-02,-4.374847180938543079e-01,1.202819078249651286e+00,4.713164952791650264e-01,-1.096366031100483251e+00,-1.087208837703733944e-01,6.669267757054421208e-01,1.000000000000000000e+00
-1.603470029187077373e+00,8.296899246945406148e-01,-1.387728448269489982e-02,-5.498333904775026815e-01,1.164073370654047590e+00,-4.456832681943992958e-01,8.090924002077756194e-01,-3.540951462826855134e-01,7.388201571852646143e-01,3.144503795912659827e-01,1.000000000000000000e+00
1.024815126008040478e+00,3.952301579717157898e-01,-2.717121881497769897e-01,7.788631704802380096e-01,4.608066976199767795e-01,-3.934181054014753154e-01,-3.889910858511780312e-02,-5.519058396747243966e-01,-9.197239647372738025e-01,-1.462896408850542063e+00,1.000000000000000000e+00
-1.289218543239834869e+00,-2.564594921125215032e-01,8.533855733065801585e-01,5.202351848772549664e-02,1.711502463018505615e+00,-2.980701828799328101e-01,4.031931202922676150e-01,5.565450102114544162e-01,-1.275106271428995353e+00,-6.984086586543521991e-01,1.000000000000000000e+00
6.819953231565033525e-01,1.220703714745082324e+00,-9.631785207114964553e-01,4.839082179771176939e-01,-1.583455830191793590e+00,3.035663558420771957e-01,7.388030260335000377e-02,6.264276690603443054e-01,-1.519973946403014864e-01,-1.309512126671447119e+00,1.000000000000000000e+00
-3.221259945086549920e-02,-1.255716955575018945e+00,8.182262682610691451e-01,-1.142065855168338917e+00,2.758219716342267813e-01,4.034899608636013935e-01,-1.023182723273212025e+00,-2.616992956535360015e-01,-3.082730552756403064e-01,5.079515519111897914e-01,-1.000000000000000000e+00
1.391973019749029039e-01,1.351041644761930227e+00,8.533855733065801585e-01,1.895690300675062723e+00,2.858735771651759738e-01,-1.730083274756704315e+00,-1.554659808267359056e-01,1.826782259611393899e-01,-1.341049311298508906e+00,-1.009166002326733924e+00,1.000000000000000000e+00
-4.036007192066973781e-01,-1.603284768953279205e+00,9.588634884431139760e-01,-1.887195664677040030e+00,8.811199257409455532e-01,4.737679327990363953e-01,8.729906486624644524e-01,-5.227034674929722513e-01,1.377956231767635265e+00,2.353349193454707944e-01,1.000000000000000000e+00
1.481908196476756645e+00,-2.999054687848046186e-01,-1.431969254651645373e+00,-3.742877129213375009e-01,1.731495653602489693e+00,-1.165129990395887966e-01,9.964757326591295872e-01,1.222170364501339090e+00,9.243171421845618463e-01,9.578754654275939417e-02,1.000000000000000000e+00
-4.321690361109922218e-01,-4.736893754739339157e-01,-2.053116977122342757e+00,1.844364270176183929e-01,2.649321726508149788e-01,1.665845198198870891e-01,-1.436429640138361941e-01,3.705900708433932933e-01,5.884126882227568300e-01,1.454876051290500058e-02,-1.000000000000000000e+00
8.819735414865667034e-01,-4.302433988016524102e-01,3.963146077149353741e-01,-7.455292987856276810e-01,7.473091640939162339e-01,5.901756438534646598e-01,-9.966445451260064203e-01,2.720458817868487977e-01,4.796033836199500855e-01,1.465467172869476586e+00,-1.000000000000000000e+00
-4.893056699195816872e-01,6.993519946776928231e-01,-2.717121881497769897e-01,1.559415390992512362e+00,4.346703736436614007e-01,-1.175112669093893114e+00,1.541591966623794052e+00,1.410574692394880980e+00,-1.177703070786285000e+00,7.792947643573800987e-01,1.000000000000000000e+00
9.962468091037456341e-01,4.216367921172400023e-03,4.197541444119423093e-01,7.221832618983267116e-01,-1.704178945109254162e+00,9.115363556909610032e-02,1.557862692748886557e+00,-1.325920247798615836e+00,-1.487488700548212694e+00,4.821029064320684898e-01,1.000000000000000000e+00
-2.321908177809288987e-01,1.046919808055952972e+00,1.287017002201217952e+00,-1.791045744710987542e+00,-1.013423510891401147e+00,-1.932203985568390139e-02,-6.934348358553019676e-01,7.930704489166102711e-01,-7.700906707115999505e-02,-6.806901881237872320e-01,-1.000000000000000000e+00
-4.893056699195816872e-01,1.133811761400517648e+00,-8.694203739234666051e-01,2.414066555601054043e-01,-1.406075496120634982e+00,-7.486432009175200686e-02,-1.269140031529824464e+00,3.452318645969679745e-01,-8.580936847829575553e-01,3.945471359017418966e-01,-1.000000000000000000e+00
1.677656188791976921e-01,-2.564594921125215032e-01,-9.162994473174815857e-01,7.749944882149094605e-01,-1.566279833310701086e+00,1.060918938230623665e+00,6.014742929319396580e-01,1.967510152396385881e-01,-9.978873396081455738e-01,-2.906802669437256736e-01,1.000000000000000000e+00
8.206066816631339689e-02,1.437933598106494903e+00,-5.764261652108735312e-01,2.723831201906959931e-01,1.034257130401925684e+00,-2.386364450355925038e-01,-3.450253738977165918e-01,-7.436615910019599429e-01,9.547342756915075945e-01,-1.095218170006979186e+00,1.000000000000000000e+00
-1.232081909431245403e+00,1.003473831383669967e+00,-2.013935780587546021e-01,-7.065183980368152650e-01,-9.357304509434299922e-02,6.061530496449621941e-01,1.013090612182892203e+00,6.790219036988668355e-01,-5.826035352540646084e-01,2.593847870296883129e-01,1.000000000000000000e+00
-1.174945275622655938e+00,-1.516392815608714306e+00,-2.310951880789424262e+00,2.643284291915032891e-01,-9.871149751747841927e-01,-8.972912298906295936e-01,-7.073372079293436254e-01,9.143951910915868453e-01,9.312031259035715713e-01,-9.809987071629729938e-01,-1.000000000000000000e+00
4.820171048264400016e-01,-8.647031655244772352e-01,-9.397389840144889650e-01,1.318962947366996152e+00,6.677118682408279549e-01,-1.287348734243459525e+00,-1.166069240136412777e+00,-1.368786498528385520e+00,1.449404205780362220e+00,3.194801477860950145e-01,1.000000000000000000e+00
-4.607373530152868990e-01,1.437933598106494903e+00,2.087983141388755903e-01,1.587917384331230863e+00,8.633942015222855204e-01,5.629889738208736505e-01,9.876508299301556271e-01,-3.450895800173893746e-01,-6.776738766030264705e-01,-3.436402930532326261e-01,1.000000000000000000e+00
-4.893056699195816872e-01,6.993519946776928231e-01,2.673971558813940108e-01,-5.227222322987449266e-01,-8.702810921387932330e-01,-2.506384994850844872e-01,-1.125786481460475219e+00,2.782307628944990022e-02,-1.189997535725936945e-01,-1.111580664096665005e+00,-1.000000000000000000e+00
-3.464640853981079127e-01,9.110832126573860379e-02,-9.983378257570080239e-01,3.079977904433809852e-02,7.519175446968588972e-01,1.458871655585438187e+00,1.414041873789269710e+00,1.451995035063359696e+00,1.267425481742139537e+00,2.200110518966683082e-01,1.000000000000000000e+00
1.710454731711114729e+00,8.296899246945406148e-01,8.065064999125651779e-01,-2.383595535870357995e+00,1.287179545436635042e+00,-1.683517614806148810e+00,3.847088123320758779e-01,-8.720538478803482318e-01,3.607048752777238798e-01,-7.954914851083157989e-01,1.000000000000000000e+00
4.820171048264400016e-01,4.821221113162804106e-01,-1.502287864742667622e+00,-1.017819201603085977e-01,-1.252860877380186366e+00,-8.457566383061222437e-01,-3.027685083328071070e-01,-1.627731867281306588e+00,1.430276154019804569e+00,3.833088656781363790e-01,-1.000000000000000000e+00
5.677220555393243107e-01,-1.646730745625560877e+00,7.713471948670542755e-01,9.669567467975096475e-01,-6.442128193169325279e-01,-2.125596444359156012e-01,-2.434691456415334909e-01,1.502094729679518126e-01,1.703745546358717222e+00,1.538435191886376341e+00,-1.000000000000000000e+00
-1.689174979899961571e+00,-3.433514454570861796e-01,-2.559705283119889999e-02,-2.818444361728515979e-01,-4.416812136410018241e-01,-1.755947813015960923e+00,-6.584608755454977036e-01,-6.565663741527613118e-01,1.633298938106959031e-01,7.333460243129910627e-02,-1.000000000000000000e+00
5.677220555393243107e-01,3.517841812994326745e-01,-7.247612622521379389e-02,-1.577174456545504810e+00,-4.569301604597454936e-01,8.398568844339280304e-01,1.071357993876866477e+00,3.765160826805712957e-01,9.315387950405460415e-01,-1.236606506495073310e+00,1.000000000000000000e+00
-2.607591346852236036e-01,-8.212571888521941199e-01,-6.819040803474073487e-01,-1.344125334034746988e-01,9.283446228871283790e-01,1.150873800121587909e+00,-1.285591025751045446e+00,9.600781855037189561e-02,-4.346032804744813238e-01,-1.402958997853189116e+00,-1.000000000000000000e+00
-1.689174979899961571e+00,1.177257738072800874e+00,1.287017002201217952e+00,-5.092426090130048877e-01,-2.999373884048884831e-01,-3.211959070580115982e-01,-1.526913037599467948e+00,-8.365658820438797161e-01,-3.610744037557518937e-01,1.349553260417639677e+00,-1.000000000000000000e+00
7.962685907736823943e-01,4.216367921172400023e-03,1.287017002201217952e+00,1.257594033840457648e+00,-5.072208844325138966e-01,-1.650624284278378706e+00,8.791332684846391299e-01,-1.305371804227117016e-01,-8.285466803548211523e-01,9.242496544778462386e-01,1.000000000000000000e+00
-6.321472544410555727e-01,1.220703714745082324e+00,4.080343760634387862e-01,-1.545239260882319776e+00,1.411789231154042090e+00,-8.171098751328239596e-01,7.884811214908542532e-01,1.126330235010309710e+00,4.678621755952733774e-01,-1.532363283879796700e+00,1.000000000000000000e+00
1.106289850706081990e-01,-8.267558542339209504e-02,1.275297233852714429e+00,-1.810899065995497104e-01,-5.748505586468284356e-01,5.214087568107133031e-01,-1.033415214058428511e+00,1.535679097251630321e+00,-1.377258148206665922e+00,3.588179945000911086e-01,-1.000000000000000000e+00
6.819953231565033525e-01,-4.302433988016524102e-01,-3.889098716348143858e-01,3.261216986863813005e+00,3.194478587437540873e-01,-1.015314764419918081e+00,5.371871634181581978e-01,-4.912909151675237118e-01,-6.076960977915086826e-01,-1.209285191051380437e+00,1.000000000000000000e+00
-5.750106206324659963e-01,1.698609458140190487e+00,3.611553026694239166e-01,-4.854296206189124829e-01,-9.796370697493803625e-01,-2.318228917312286919e-01,-2.339732794508898872e-01,-1.759485005874187880e-01,-8.668181010361185601e-01,6.251690321379356208e-01,-1.000000000000000000e+00
1.281929978146693294e+00,2.214462512825849105e-01,-5.295470918168586616e-01,2.335713924380916073e-01,6.750884831532807384e-01,-8.924670825096010507e-01,-5.831706688085763757e-01,3.605983122529001217e-01,-1.156649671956498482e+00,5.125975577892345481e-01,-1.000000000000000000e+00
1.653318097902525041e+00,-4.736893754739339157e-01,1.287017002201217952e+00,2.116758661091883986e-01,-4.680065342697319747e-02,4.987611973995392800e-01,-1.691904828156927110e+00,-5.913562747011642529e-01,-1.242239913573671917e+00,6.906973781940637380e-01,-1.000000000000000000e+00
-1.317786860144129824e+00,4.766234459345550234e-02,9.237041833976024074e-01,-7.614597626687756859e-01,-8.399526479834487080e-01,1.615461092705172019e+00,-1.355260412730241004e+00,4.596663650634557063e-01,-6.647945944806334939e-01,-6.136807602304147347e-01,-1.000000000000000000e+00
